0,1,2,3,4,5,6,7,8,9,10,11,12,13
222.67735,-0.43919790000000003,0.033559985,0.9268939,4.0860386,-0.0827953,0.09826172,0.03741472,-0.042373575,0.0052171396,0.10875369,-0.031261854,0.04198246,0.024680985
-225.38176,-2.9234313999999997,-3.1786117999999997,-2.596556,-0.7625489000000001,-3.2565002,-3.1658467999999997,-3.4472794999999996,-3.081082,-3.1880076,-3.0785812999999997,-3.1175776,-3.303604,-2.9224544
-200.66246,-0.23918845,0.0022145417000000002,-0.23451963,-4.3268895,-0.010547915500000001,-0.06663168,0.2335636,-0.13713352,0.01958247,-0.1581781,-0.13501051,-0.16976233,-0.14146696
227.1783,3.2902155,3.779772,2.5542285,0.8427158000000001,3.7495701,3.7733337999999996,3.9326668,3.7740133,3.7249799,3.8199441,3.8636714999999997,3.6713834000000003,3.8071895
-183.83524,-3.1584787,-3.3156074999999996,-2.4041040000000002,-1.165124,-3.3313587,-3.2813046000000003,-3.239918,-3.3576124,-3.2113144,-3.369746,-3.2909472,-3.2996302,-3.330105
116.87246,2.8368096,2.8221423999999997,1.6128042,-0.034571964,2.8856807,2.830435,3.0207353,2.7955246,2.8065834,2.8196816000000005,2.924711,2.7677667,2.743189
-171.92866999999998,-1.1896405,-1.6461189999999999,-1.0681753999999999,-1.6095423,-1.776789,-1.5813522,-1.8525375,-1.5771441000000002,-1.6997042000000002,-1.6511936000000003,-1.8439211,-1.7804543000000002,-1.5284098
212.89202999999998,3.618158,3.7491825,2.6296966,1.175705,3.7786760000000004,3.7291136,3.8749614,3.8151379,3.8043928,4.0112705,3.8877509,3.77369,3.9828494
-225.92076,-0.89686424,-0.93835646,-1.1723253999999999,-2.794532,-1.0762211000000002,-0.95778173,-1.3391587,-0.96006316,-0.9874069,-0.91821194,-0.86856496,-0.94551414,-0.84429115
142.76,2.9534776000000003,3.0548142999999994,2.9010646,1.8122797,3.1317779999999997,3.0139382,3.0907223,3.0795814999999997,3.1085331000000003,3.0345054,3.0878427000000004,3.131733,3.0708477000000003
283.96597,0.6833467,0.5561228,0.98379254,5.909551,0.60795367,0.37859344,0.4276043,0.5721755000000001,0.50071126,0.37899223,0.25658354,0.41157433,0.33760566
248.21018999999998,0.25853828,0.19426201,-0.6735065,6.161723599999999,0.15704978,0.25689873,0.5356247,0.13074374,0.09705998,-0.024690345,0.5640024,0.065055974,0.06585715
196.5346,3.3470957,3.7384195,2.864226,1.7653244,3.7920309999999997,3.7015233,3.6574957,3.783361,3.6617043,3.8274958,3.7502937000000007,3.6814747000000003,3.7526949999999997
-146.07965,-2.5696616000000003,-2.7778549999999997,-2.2955995,-1.341153,-2.833415,-2.8023412,-2.9927306000000002,-2.812736,-2.8255172,-2.7741637000000003,-2.8128786,-2.8146522000000003,-2.7933967
217.74437999999998,4.7565,4.641709,4.5489334999999995,2.1710083,4.7485957,4.6242160000000005,5.006396,4.666067,4.5953445,4.4949656,4.8170996,4.872529,4.410092
171.89623999999998,1.0010847999999999,0.8796888,1.0394413,3.4328198,0.6870943,0.83258355,0.72449064,0.77295697,0.7096455,0.79077035,0.79672205,0.81671524,0.94925445
191.91339,0.6395266,0.59866285,1.1646421999999998,4.3108683,0.45989928,0.58423924,0.6641828000000001,0.5868646,0.50297785,0.73066056,0.47472247,0.66817045,0.8617041999999999
-215.18875,-0.64415723,-0.5079130000000001,-0.994216,-3.20919,-0.3616086,-0.3584968,-0.25873229999999997,-0.53701526,-0.5128397,-0.52211785,-0.25115287,-0.5928372,-0.6981596999999999
244.13515,1.4367728000000002,1.4097697,1.6533514999999999,5.553744,1.256278,1.398042,1.3462781000000001,1.5199438,1.4685953,1.3377576,1.2103447,1.4096284,1.3670143
-240.37701,-3.3188480000000005,-3.5596572999999996,-2.507846,-1.254992,-3.6641233,-3.5085824,-3.6782427,-3.643267,-3.5195157999999998,-3.7655928,-3.605425,-3.5683768,-3.7594159
-234.05392,-0.79936874,-1.0077531,-0.65149486,-2.4285936,-0.98564506,-1.028241,-1.2992914,-0.833852,-0.86811286,-0.5839409000000001,-0.92131686,-0.92534494,-0.51751506
163.35051,2.6187186000000002,2.7613251,2.2573256,1.4091726999999998,2.7890007000000003,2.7691698,2.9336078,2.713685,2.7644752999999995,2.826879,2.8494272,2.7464492000000003,2.7616997000000003
-154.51482,-3.243199,-3.5424252,-2.976987,-0.9682400999999999,-3.5063896,-3.5993989,-3.7764695,-3.5551866999999997,-3.5573080000000004,-3.6108022000000006,-3.5947375,-3.6862626000000005,-3.5810091
-128.25163,-3.3077120000000004,-3.4931355,-2.2781884999999997,-0.2764198,-3.4224004999999997,-3.465264,-3.6148834,-3.3296232000000003,-3.4836051,-3.2836203999999998,-3.6452446000000003,-3.4583545,-3.2001302000000003
-342.13248,-0.5452994999999999,-0.37810153,-0.5251941999999999,-2.542505,-0.40453678,-0.5135737,-0.5661194,-0.33275312,-0.40060645,-0.42241675,-0.6356096999999999,-0.48684314,-0.37184122
-207.55093,-3.5582788,-3.6579585,-3.0120196,-1.2339045,-3.8378080000000003,-3.7792953999999996,-3.9402692000000004,-3.7110543,-3.7350864,-3.7857606,-3.8585384,-3.7640559999999996,-3.7107398999999996
215.1397,1.1828096000000001,1.4600089,1.574729,4.817175,1.7979198,1.5569233,1.9310825,1.6484938999999998,1.7047936000000001,1.5849763000000001,1.6939883999999998,1.6464976000000002,1.5298488000000001
241.39264,0.6029838000000001,0.61958516,0.30084786,3.1930213,0.61977506,0.63605124,1.0754496,0.65467393,0.8136738,0.5140880999999999,0.6873064,0.65789837,0.48102158
146.84566999999998,2.9899782999999998,3.188632,2.7891502,0.6328655,3.2291939999999997,3.1900713,3.6064187999999993,3.262267,3.2142817999999997,3.244854,3.4247842000000004,3.165132,3.1496284
-133.54344,-2.5970485,-2.8117094,-2.4756007,-1.9130638999999998,-2.8023052,-2.8287616,-3.0070883999999998,-2.8144429,-2.901234,-2.8484855,-2.8178139,-2.8546069,-2.8199296
93.38575,2.573515,2.6105509999999996,1.6890254,-0.03055425,2.6439517,2.6240964,2.8926842,2.6780365,2.6421412999999996,2.7067069999999998,2.731091,2.6532435000000003,2.6758332
184.37712,3.3445306000000006,3.386506,2.844321,1.7579082,3.5077105000000004,3.4575093,3.3695457,3.4134656999999997,3.3423748,3.5272943999999997,3.4973351999999998,3.3454592000000005,3.4334432999999995
229.1772,3.456811,3.518989,2.822136,1.7571361,3.6376293,3.6391517999999996,3.6910198,3.5695872000000004,3.5263484,3.6879353999999998,3.6280462999999994,3.559772,3.673132
-128.53075,-2.7084246,-3.0395951,-2.43444,-1.3052747,-3.0543772999999996,-3.0067556,-3.2358046000000003,-3.028069,-3.0985177000000004,-3.0860534,-3.0220976000000004,-3.056379,-3.0535905
207.55196,0.27742922,0.12409391,0.13873409,5.376739,0.084204204,0.23739715,-0.06034561,0.18662594,0.10841169,0.2802363,0.21557880000000001,0.14912315,0.33523813
-128.11043999999998,-2.9339294,-3.214423,-2.328257,-0.44864196,-3.2007895,-3.1448652999999998,-3.344667,-3.1422274,-3.1021633,-3.2077560000000003,-3.28565,-3.0455360000000002,-3.0104868
-154.69284,-2.801324,-3.0169013,-2.7671664000000002,-1.3869673,-3.0921986,-3.0947737999999996,-3.1829505,-3.0392022,-3.0550593999999998,-3.0764582000000003,-3.0780826,-3.1360338,-2.9562720000000002
228.30225,0.43038590000000004,0.2868038,0.6403694999999999,4.4894524,0.1471431,0.13416786,-0.042515572,0.16919819,0.116212375,0.3011333,0.15691344,0.19740087,0.29345113
204.98605,3.8379827000000004,3.9060794999999997,2.5412752999999997,0.7165047,3.9536407,4.0036760000000005,4.087713,3.9432943,3.9182131,3.9749527000000002,4.088076,3.9189177,3.9076736000000003
177.73251000000002,3.1751256000000003,3.4333308,2.5924072,1.2649083,3.5476182,3.4262300000000003,3.479203,3.4188782999999994,3.4412766,3.5923413999999996,3.4540858,3.5085224999999998,3.4493427000000003
-152.61588999999998,-1.9297308999999998,-1.9298296000000001,-1.2222733000000001,-0.5261995,-2.0283797,-1.9631474999999998,-1.8805707999999999,-1.9474603,-1.9699891999999999,-1.9599012999999998,-2.0540278,-1.9388313999999998,-1.9483944
-140.44106000000002,-2.743872,-2.9538136,-2.6694124,-1.2024621000000002,-3.0996666,-3.0121586,-3.1885943,-3.1086376000000002,-2.9912919999999996,-3.0706862999999998,-2.9609015,-3.0082257,-2.931121
225.07445,2.4110856,2.7741146,2.1842334,2.0825527,2.8383586,2.7872312000000004,2.8771992,2.6656044,2.7438683999999998,2.7635867999999997,2.7476943,2.8489096000000003,2.6581647
-146.63249,-2.7426827,-2.818553,-2.470366,-0.82058024,-2.8615863,-2.9369595,-3.1063182,-2.9056493999999997,-2.8320987,-2.9619951,-2.9684072,-2.9079118,-2.850234
-141.67299,-2.8168807,-3.1913521,-2.8362505000000002,-1.2910452,-3.1678245,-3.174745,-3.4954,-3.2174964,-3.2128615000000003,-3.2124498,-3.15808,-3.2748407999999998,-3.1630652
-141.40736,-2.7818099999999997,-2.9532282000000003,-2.065353,-0.6647989000000001,-3.0001957000000004,-2.9188142000000004,-3.0249042999999998,-3.0488453,-2.961179,-3.164941,-2.9571965000000002,-2.9590408999999998,-3.1183523999999996
-147.71027,-3.0205648,-3.242316,-2.3181732000000004,-0.9117851999999999,-3.3206189,-3.266759,-3.3148123999999997,-3.3320107000000005,-3.2116942,-3.4878106,-3.3363485,-3.1716523,-3.4856176
-165.93233999999998,-1.9933148999999997,-2.5773585,-1.7509574,-2.2255722999999996,-2.5160424999999997,-2.5012813,-2.9248965,-2.4191992,-2.4521363,-2.5076772999999997,-2.5725534,-2.4003525000000003,-2.4390264
129.49895,2.1982636,2.1186838,1.4752624,0.9945785,2.1014527999999997,2.1015801,2.1526914,2.0847588,2.0817246,2.1409173,2.1020777,2.0438967,2.013334
-215.58338999999998,-2.9262152,-3.5211308,-2.8543713,-3.8406355000000003,-3.5699549,-3.5336802000000005,-3.6282224999999997,-3.3704636,-3.4309125,-3.498824,-3.5018608999999996,-3.4261150000000002,-3.503271
139.48479,3.0221270000000002,3.190241,3.0618317000000004,1.6445944,3.384295,3.1939516,3.4904319999999998,3.2407357999999995,3.2605155,3.3364081,3.1700735,3.3402581,3.2574822999999995
202.1773,3.2698827,3.4712553,2.9329782000000004,1.2582918,3.6458983,3.4862664,3.8344120000000004,3.4316394,3.4482646,3.4646366000000004,3.4788682,3.5068092000000006,3.2931232
-203.60477,-3.7334886,-3.8982508,-3.4479902,-2.4250032999999998,-3.9747867999999995,-3.9773183,-4.1410475,-3.9232205999999996,-3.8833968999999997,-4.0837959999999995,-3.9480657999999997,-3.8709995999999998,-4.017901
161.67786999999998,0.35140595,0.5268915,0.08107145,3.040747,0.4292504,0.517005,0.42720118,0.44656655,0.45470145,0.5014707,0.51406014,0.3124887,0.43574294
206.31656,2.9668732,3.132413,2.7583568,1.4943141000000002,3.1283505000000003,3.090242,3.5941246,3.1558816000000003,3.0858514,3.1308224,3.2218606,2.9961439999999997,2.9272367999999998
-158.40887,-3.1231240000000002,-3.3241644,-3.255201,-2.2151327000000003,-3.374914,-3.351253,-3.6149912000000004,-3.3236256,-3.3396301,-3.3085632000000005,-3.314892,-3.2681491,-3.2655778
-255.2509,-3.1793685000000003,-3.328839,-2.5261633,-1.7581006999999997,-3.3528142,-3.2370959999999998,-3.3191366,-3.2690217,-3.3921080000000003,-3.251128,-3.250006,-3.2754056,-3.112437
-230.13554,-3.4763862999999997,-3.5522535000000004,-2.6210556,-1.3881,-3.572054,-3.6364076,-3.8612497,-3.7529339999999998,-3.5253265,-3.7149687000000005,-3.7579904,-3.5545785000000003,-3.7025976000000003
-144.49913,-1.9251021000000001,-2.2621956,-1.345508,-1.0433002,-2.3965107999999997,-2.2517544999999997,-2.3099947,-2.3251673999999998,-2.2997067,-2.4489827,-2.2769003,-2.2508342,-2.3777285
-239.79466000000002,-4.9332156,-5.300924299999999,-3.8312926,-2.18772,-5.2634845,-5.2689257000000005,-5.2622256,-5.1270112999999995,-5.315628,-5.2812852999999995,-5.372595,-5.1570425,-5.3153095
-292.6593,-3.5123388999999996,-3.633204,-2.2924432999999995,-1.4993701000000001,-3.7860970000000003,-3.7246718,-4.092121,-3.7672272000000007,-3.6795324999999997,-3.7807437999999993,-3.9289812999999993,-3.6541087999999995,-3.7549946000000003
-141.50026,-2.6700937999999996,-2.7756996,-2.3782396,-1.6179166,-2.7907037999999997,-2.7603462000000003,-3.045959,-2.8207111,-2.822192,-2.7700183,-2.815691,-2.8159127,-2.7880592
-179.58386000000002,-0.3337741,-0.11679691,-0.03285849,-5.081314,-0.036763348,0.0011283703,0.18307012,-0.11969084,0.0018858664999999999,-0.109327495,-0.21709699999999998,-0.13686126,-0.21144444
-209.8862,-2.694607,-2.8200808,-2.2903222999999997,-2.0805721,-2.8690052,-2.7752905,-2.9959984,-2.7506993,-2.9049017000000004,-2.80935,-2.8253812999999997,-2.830596,-2.5738275
174.55112,3.0399375,3.3531544,2.6099992000000003,2.4135267999999996,3.400724,3.3701482000000005,3.8545775,3.244898,3.3316839999999996,3.2387667,3.4263964,3.3339818,3.0385456000000004
130.4584,0.6122403000000001,0.9879634,1.1752189,3.0079641,0.90474176,0.97664684,1.125809,1.0966266000000002,0.9658101999999998,1.0767795,0.77923334,1.0759773000000001,1.1638588
-153.03644,-2.5063963,-2.5392137000000004,-1.9114646,-0.7574516,-2.6515915,-2.5142846000000003,-2.4768965,-2.5472672000000003,-2.5113955000000003,-2.5663607,-2.5968002999999995,-2.5727532,-2.5355868
-178.69781,-3.0737153999999998,-3.1254284,-2.0537019,-0.115239896,-3.1399062,-3.1508574,-3.1480942,-3.1910992,-3.0715632,-3.2066612,-3.2099776,-3.1287518,-3.1726072
-268.79602,-4.0392995,-4.1741805,-2.5967376,-1.5735062,-4.234558,-4.1808643,-4.3271184,-4.107948,-4.23729,-4.3117046,-4.339165,-4.084639,-4.149096
-164.08817,-2.0212595,-2.2908437000000004,-1.787334,-1.3683648000000002,-2.4256208,-2.3666146,-2.5396676,-2.3166194,-2.3308785,-2.4229615,-2.3590517,-2.313606,-2.2513342
123.60023999999999,3.3349733,3.1241397999999996,2.1295028,0.22135243,3.1391704,3.1554458,3.2891672,3.121285,3.0908558,3.1468658,3.2661700000000002,3.1383363999999996,3.0438147
-218.4783,-2.782002,-3.0190770000000002,-2.45502,-1.3598403000000001,-3.0712135,-2.9550285,-3.2136842999999997,-3.0477842999999996,-2.9678404,-3.0066919999999997,-3.0711694,-3.1835887,-2.8162677000000005
193.42262,3.379614,3.6949494,3.0507953,1.5485822,3.7548766000000002,3.647665,3.5323097999999997,3.867949,3.6970336,3.8352074999999997,3.7066567000000004,3.7391555,3.7706589999999998
-172.04416,-3.3081150000000004,-3.6903407999999995,-3.2547748,-1.6155273,-3.8822956,-3.7780788,-4.109773000000001,-3.8090839999999995,-3.9110696000000003,-3.8247106,-3.8947105000000004,-3.762911,-3.7695410000000003
222.23353999999998,0.59274596,0.8576212,0.5108323,2.2414522,0.7710453,0.75127685,0.9287124,0.79220456,0.83189887,0.7590078,0.8269331,0.9008745000000001,0.6608822
205.97849,2.8672006000000003,2.978878,2.355381,1.5518801000000002,3.1310794,3.0046728,2.8894691000000003,3.1730337000000004,3.0914422999999998,3.2344093,2.9905958,3.0310695,3.0175045
220.72745,0.7159028000000001,0.9547722,0.5228918,2.8982599,0.9006276,0.8025286,0.8873186,1.0737113,0.958885,1.041898,0.80641353,1.0616598999999998,0.8369446
-131.24788,-2.3224196,-2.1195443,-1.6575819999999999,-1.1232328,-2.1663454,-2.1184668999999996,-2.2490602,-2.2229755,-2.1606755,-2.2076618999999997,-2.2536595,-2.0950627,-2.1800966
164.77205,3.5438777999999997,3.8235312000000006,2.7852843,1.8439031000000004,3.9082763,3.8662940999999997,4.101217,3.7524092000000002,3.8260372000000005,3.715046,3.8576796000000004,3.8257375,3.8194582
247.34735,4.364399400000001,4.496747,3.4102330000000003,1.162744,4.380781,4.4823174,4.6196795,4.325824,4.359691000000001,4.436818,4.539283,4.366437,4.6163300000000005
187.27171,2.7893044999999996,3.0745726,2.1947262000000003,0.75915873,3.1211724,3.0956566000000003,3.0641408,3.1369933999999997,3.0361588,3.1656002999999995,3.067793,3.0947452,3.086484
161.29297,2.8555102000000003,2.9287179,2.2969942000000003,0.18617126,2.9701877,2.9090486,3.2362313,2.9180026000000003,2.8589396000000002,2.958595,3.0074384,2.9612813,2.8469398
-215.45387000000002,-2.6846502,-2.8709569999999998,-2.5793226000000002,-1.2075803999999999,-2.9752111,-2.9522014,-3.1843122999999998,-2.8868816,-3.0001242,-3.0547988,-2.7784543,-2.8945038,-2.862792
203.13994,4.3421655,4.517842,3.7555022000000005,2.5951570999999998,4.600260700000001,4.530833,5.051583,4.487336,4.525471700000001,4.603159400000001,4.5889215,4.520338,4.426119
198.12949,3.5587184,3.857046,2.9836252,2.5062041,3.7329457,3.843065,4.093166399999999,3.6071345999999997,3.7900732,3.755751,4.0238776,3.7679625,3.6102102
-129.85843,-2.9719818,-3.1111085,-3.0420604,-1.8762267,-3.157336,-3.092448,-3.4510127999999995,-3.2026336,-3.1894298,-3.270347,-3.2034528,-3.1912487,-3.1310751
-149.20125,-3.107135,-3.3638232000000006,-3.1551682999999997,-2.1055143,-3.4281072999999997,-3.4012002999999997,-3.6841182999999997,-3.3587995000000004,-3.4095192,-3.3696296,-3.344246,-3.4338288,-3.2977087
-241.92233,-0.38099483,-0.17271686,0.31441987,-6.9065199999999995,-0.06841748,-0.11715088,-0.20079808,-0.058730137,0.0007823753999999999,-0.076314755,-0.10755481,-0.06581413,-0.016752873999999997
198.12729,2.9344256,3.0243306,2.5104313,1.6535375,3.0386312,2.9083343,2.9291565,2.9595914,2.9400537,3.0736163,3.0194452000000003,2.9134444999999998,3.0016642000000004
-224.253,-2.494486,-2.7724335,-2.3549423,-1.4155018,-2.7775898,-2.711471,-3.322425,-2.8213396,-2.825244,-2.710105,-2.877486,-2.8793533,-2.6556627999999995
209.50229,3.3227687000000006,3.5618052000000002,2.8483334,1.2501332,3.6186928999999997,3.5232723,3.7148995000000005,3.5492392,3.5226328000000002,3.4096742,3.5574199999999996,3.6229649,3.481528
-148.78015,-3.3494047999999994,-3.5393800000000004,-2.4437358,-0.9102703999999999,-3.6859940000000004,-3.6118636,-3.5139112,-3.762932,-3.5843443999999995,-3.8501787000000003,-3.6672086999999998,-3.6248983999999997,-3.7810080000000004
-226.53612,-2.5520072,-2.6107285,-1.7746195,-2.1032805,-2.7376251,-2.6258194,-2.7106874,-2.795774,-2.6441498,-2.781066,-2.6554916,-2.7130084,-2.8333542
183.95978,3.009219,3.0273068,2.8865337,1.7566148000000001,3.1070162999999997,3.0043724,3.2480316000000005,3.0288958999999998,3.0320795,3.0986295,2.9762912,3.1483402000000003,2.9355426
-164.22502,-2.2939713,-2.2120612,-1.7201799,-1.0470027,-2.2716653,-2.2305784,-2.1376060000000003,-2.2239444,-2.225998,-2.3084648,-2.2845352,-2.188272,-2.2733432999999996
-232.25291,-3.4367619,-3.7961915,-2.6315532000000004,-0.83811706,-3.8578447999999996,-3.8420389999999998,-3.8573925000000004,-3.7981032999999997,-3.752986,-3.8916261,-3.9116256000000003,-3.7152536,-3.8045782999999997
197.95356999999998,3.3882812999999996,3.7114705999999997,2.8581212000000003,1.7064381999999998,3.8162887000000003,3.7475523999999996,3.8673413,3.7206585,3.7633917,3.8779387,3.8797987000000003,3.685254,3.7648442
145.61086,2.6326196,2.7626049999999998,2.3048232000000004,1.6410874,2.7351222,2.7325044,2.9001037999999997,2.747346,2.7884860000000002,2.7763565,2.8175752,2.8370862,2.7435292999999996
225.84732000000002,3.6313447999999995,3.6519494,2.7777846,1.1665787,3.7672627,3.5951426,3.6406697999999995,3.7158659,3.7267027,3.7471628,3.6716766000000005,3.699461,3.7189486000000005
233.5414,3.1825943,3.4269373,2.5908546,1.2340999,3.4763917999999996,3.4504519,3.5241443999999995,3.529725,3.410571,3.6367195,3.5083860000000002,3.5893879999999996,3.5680199999999997
